YYYY-MM-DD,daily_rain,max_temp,min_temp,anomaly_isoforest
27/06/2012,22.83333333,12.58888889,8.633333333,-1
28/06/2012,24.23333333,14.91111111,10.01111111,-1
4/07/2012,0.0,15.0,-3.077777778,-1
19/07/2012,16.52222222,16.61111111,9.7,-1
12/10/2012,26.91111111,15.44444444,5.788888889,-1
31/10/2012,25.56666667,26.71111111,13.13333333,-1
10/11/2012,11.64444444,19.67777778,17.06666667,-1
18/11/2012,19.62222222,27.35555556,15.82222222,-1
26/12/2012,33.72222222,24.67777778,17.15555556,-1
11/01/2013,21.75555556,33.7,19.05555556,-1
26/01/2013,41.21111111,22.26666667,20.03333333,-1
27/01/2013,139.5222222,22.38888889,20.11111111,-1
28/01/2013,133.7555556,25.91111111,20.34444444,-1
19/02/2013,23.81111111,23.25555556,17.28888889,-1
25/02/2013,18.45555556,20.52222222,19.78888889,-1
26/02/2013,93.76666667,23.11111111,18.5,-1
27/02/2013,25.62222222,25.67777778,18.23333333,-1
2/03/2013,27.97777778,19.98888889,17.0,-1
3/03/2013,32.31111111,20.97777778,16.82222222,-1
1/04/2013,26.22222222,24.02222222,14.26666667,-1
21/06/2013,6.055555556,11.12222222,8.788888889,-1
22/06/2013,7.755555556,15.67777778,3.288888889,-1
21/07/2013,11.8,16.9,6.588888889,-1
19/10/2013,21.71111111,24.18888889,10.71111111,-1
15/11/2013,16.35555556,29.78888889,13.4,-1
30/11/2013,28.86666667,20.98888889,15.85555556,-1
3/01/2014,0.0,39.96666667,20.86666667,-1
4/01/2014,0.044444444,40.63333333,23.91111111,-1
22/01/2014,2.077777778,36.85555556,20.62222222,-1
24/01/2014,30.6,27.87777778,17.57777778,-1
27/03/2014,17.74444444,20.16666667,17.85555556,-1
28/03/2014,73.5,27.35555556,17.26666667,-1
31/03/2014,26.78888889,27.08888889,16.94444444,-1
15/06/2014,2.833333333,14.27777778,5.711111111,-1
29/06/2014,5.222222222,14.11111111,3.544444444,-1
17/08/2014,16.8,16.78888889,8.5,-1
23/08/2014,11.63333333,15.02222222,10.17777778,-1
22/11/2014,1.444444444,36.46666667,20.96666667,-1
6/12/2014,33.46666667,26.01111111,17.37777778,-1
12/12/2014,47.88888889,22.27777778,18.01111111,-1
19/12/2014,16.93333333,30.14444444,17.62222222,-1
23/01/2015,19.18888889,23.85555556,18.92222222,-1
20/02/2015,27.16666667,23.22222222,18.87777778,-1
19/03/2015,11.74444444,35.26666667,16.81111111,-1
22/03/2015,22.97777778,26.4,17.46666667,-1
1/05/2015,24.83333333,14.67777778,13.17777778,-1
2/05/2015,109.1666667,20.17777778,12.53333333,-1
22/05/2015,5.055555556,13.63333333,8.311111111,-1
17/07/2015,0.0,9.811111111,0.244444444,-1
18/09/2015,15.63333333,18.84444444,6.244444444,-1
27/10/2015,36.32222222,29.64444444,14.45555556,-1
6/11/2015,43.26666667,29.51111111,16.33333333,-1
29/11/2015,13.23333333,29.82222222,19.78888889,-1
5/01/2016,32.42222222,20.57777778,16.71111111,-1
29/01/2016,21.02222222,31.87777778,19.28888889,-1
20/02/2016,39.53333333,28.91111111,18.31111111,-1
5/06/2016,14.64444444,11.92222222,9.455555556,-1
20/06/2016,36.84444444,14.48888889,10.72222222,-1
25/06/2016,3.7,12.66666667,3.511111111,-1
27/06/2016,2.7,10.43333333,5.888888889,-1
28/06/2016,1.411111111,12.48888889,3.9,-1
5/07/2016,22.9,17.04444444,11.78888889,-1
6/07/2016,4.844444444,11.93333333,4.055555556,-1
3/08/2016,6.8,12.5,7.977777778,-1
25/08/2016,9.3,14.72222222,8.255555556,-1
4/10/2016,13.54444444,19.97777778,7.288888889,-1
29/11/2016,20.87777778,30.13333333,14.04444444,-1
21/12/2016,11.91111111,32.3,18.08888889,-1
1/01/2017,0.0,36.25555556,22.32222222,-1
3/01/2017,59.43333333,25.37777778,19.14444444,-1
14/01/2017,0.0,37.44444444,21.91111111,-1
22/01/2017,21.7,26.0,18.86666667,-1
12/02/2017,0.0,41.7,21.22222222,-1
13/02/2017,0.0,37.77777778,24.15555556,-1
3/03/2017,21.64444444,29.62222222,17.13333333,-1
14/03/2017,31.47777778,25.02222222,17.98888889,-1
15/03/2017,46.24444444,26.06666667,17.28888889,-1
30/03/2017,45.33333333,22.88888889,20.57777778,-1
31/03/2017,44.22222222,22.54444444,12.9,-1
8/07/2017,9.066666667,17.25555556,4.2,-1
3/10/2017,41.34444444,23.86666667,13.81111111,-1
15/10/2017,24.45555556,18.17777778,14.87777778,-1
16/10/2017,26.15555556,19.88888889,14.03333333,-1
3/12/2017,21.63333333,26.28888889,17.58888889,-1
22/12/2017,51.03333333,29.92222222,18.84444444,-1
3/02/2018,18.77777778,20.9,14.87777778,-1
12/02/2018,0.855555556,37.67777778,19.86666667,-1
13/02/2018,0.277777778,35.94444444,22.13333333,-1
14/02/2018,9.577777778,38.11111111,19.73333333,-1
20/02/2018,27.55555556,25.35555556,17.78888889,-1
27/02/2018,36.37777778,24.21111111,18.6,-1
5/03/2018,30.75555556,26.76666667,20.13333333,-1
6/10/2018,25.14444444,21.35555556,13.05555556,-1
13/10/2018,26.41111111,15.75555556,11.48888889,-1
15/12/2018,15.83333333,30.81111111,18.45555556,-1
17/12/2018,21.01111111,27.15555556,19.08888889,-1
12/03/2019,0.166666667,36.71111111,21.01111111,-1
15/03/2019,12.36666667,33.0,18.11111111,-1
16/03/2019,35.85555556,23.7,17.56666667,-1
23/03/2019,28.85555556,31.63333333,16.94444444,-1
30/03/2019,24.88888889,22.55555556,19.08888889,-1
31/03/2019,16.22222222,21.74444444,9.833333333,-1
12/10/2019,14.44444444,19.57777778,8.8,-1
20/10/2019,15.77777778,28.68888889,7.322222222,-1
11/12/2019,1.155555556,37.37777778,19.95555556,-1
12/12/2019,7.766666667,36.06666667,17.38888889,-1
18/01/2020,36.88888889,25.67777778,18.13333333,-1
26/01/2020,24.85555556,29.3,19.68888889,-1
6/02/2020,21.08888889,21.47777778,16.83333333,-1
7/02/2020,21.44444444,25.2,18.34444444,-1
9/02/2020,35.52222222,27.96666667,18.71111111,-1
11/02/2020,57.18888889,27.21111111,18.31111111,-1
13/02/2020,17.51111111,24.36666667,18.86666667,-1
10/03/2020,25.97777778,23.2,15.84444444,-1
1/04/2020,20.24444444,27.85555556,15.84444444,-1
22/05/2020,10.71111111,12.03333333,5.777777778,-1
15/06/2020,33.32222222,19.91111111,9.288888889,-1
26/10/2020,32.71111111,26.47777778,14.26666667,-1
6/12/2020,0.0,38.57777778,21.17777778,-1
19/12/2020,34.25555556,31.68888889,19.14444444,-1
21/12/2020,13.07777778,29.6,20.27777778,-1
7/01/2021,59.67777778,23.13333333,18.68888889,-1
9/03/2021,15.3,30.31111111,17.84444444,-1
16/03/2021,27.25555556,19.07777778,15.64444444,-1
17/03/2021,26.42222222,20.21111111,15.4,-1
22/03/2021,12.61111111,20.93333333,19.01111111,-1
23/03/2021,42.47777778,24.6,18.78888889,-1
24/03/2021,20.05555556,25.54444444,19.62222222,-1
6/04/2021,21.68888889,20.42222222,17.91111111,-1
5/05/2021,11.12222222,15.68888889,10.98888889,-1
9/06/2021,6.422222222,13.23333333,8.677777778,-1
16/06/2021,9.188888889,23.24444444,3.377777778,-1
3/07/2021,17.31111111,15.42222222,13.18888889,-1
24/07/2021,17.98888889,16.62222222,9.455555556,-1
4/08/2021,3.7,14.61111111,4.411111111,-1
24/08/2021,8.977777778,15.45555556,8.977777778,-1
12/10/2021,20.12222222,21.86666667,14.42222222,-1
14/10/2021,33.66666667,25.51111111,15.47777778,-1
19/10/2021,25.82222222,25.58888889,9.122222222,-1
8/11/2021,43.41111111,26.9,17.71111111,-1
12/11/2021,32.15555556,27.51111111,18.63333333,-1
22/11/2021,22.83333333,22.77777778,14.86666667,-1
1/12/2021,76.78888889,25.27777778,17.85555556,-1
16/01/2022,37.16666667,32.41111111,16.8,-1
20/01/2022,23.66666667,23.73333333,18.87777778,-1
25/02/2022,103.6444444,20.03333333,17.66666667,-1
26/02/2022,133.6,20.96666667,16.51111111,-1
27/02/2022,106.5666667,21.5,17.61111111,-1
7/03/2022,18.55555556,26.47777778,13.36666667,-1
28/03/2022,43.17777778,21.07777778,15.34444444,-1
11/05/2022,15.18888889,17.68888889,14.15555556,-1
12/05/2022,57.41111111,20.37777778,15.44444444,-1
13/05/2022,21.63333333,19.66666667,17.22222222,-1
14/05/2022,31.46666667,20.68888889,16.38888889,-1
21/05/2022,8.055555556,14.92222222,12.6,-1
22/05/2022,21.87777778,17.57777778,13.04444444,-1
9/06/2022,0.0,12.66666667,-0.511111111,-1
10/06/2022,0.0,12.38888889,-0.455555556,-1
1/07/2022,2.755555556,13.03333333,11.5,-1
2/07/2022,35.22222222,13.78888889,11.38888889,-1
6/07/2022,3.666666667,11.94444444,6.788888889,-1
22/07/2022,17.5,17.11111111,10.08888889,-1
24/08/2022,3.622222222,14.9,2.744444444,-1
3/09/2022,20.04444444,16.78888889,11.2,-1
9/09/2022,16.07777778,20.54444444,11.85555556,-1
22/09/2022,20.4,22.63333333,13.97777778,-1
2/10/2022,14.68888889,15.96666667,9.188888889,-1
20/10/2022,28.87777778,21.21111111,15.47777778,-1
22/10/2022,17.26666667,17.87777778,16.06666667,-1
25/10/2022,23.27777778,26.97777778,15.04444444,-1
1/11/2022,19.58888889,19.34444444,14.08888889,-1
1/12/2022,34.24444444,19.45555556,11.97777778,-1
7/12/2022,9.255555556,33.76666667,11.73333333,-1
8/12/2022,14.68888889,32.13333333,17.4,-1
8/04/2023,39.6,23.45555556,15.73333333,-1
16/05/2023,33.98888889,16.75555556,13.45555556,-1
21/11/2023,56.95555556,26.33333333,15.94444444,-1
2/12/2023,19.11111111,28.87777778,15.74444444,-1
17/12/2023,1.055555556,35.97777778,20.76666667,-1
22/12/2023,29.88888889,25.05555556,16.93333333,-1
25/12/2023,28.98888889,33.0,16.36666667,-1
26/12/2023,18.12222222,31.52222222,17.58888889,-1
19/01/2024,19.66666667,32.11111111,19.67777778,-1
22/01/2024,1.411111111,37.23333333,21.34444444,-1
28/01/2024,36.63333333,30.16666667,22.34444444,-1
30/01/2024,53.04444444,24.5,21.44444444,-1
31/01/2024,18.18888889,28.35555556,19.56666667,-1
27/03/2024,19.73333333,21.84444444,18.04444444,-1
4/04/2024,25.74444444,24.53333333,18.7,-1
21/04/2024,23.18888889,19.22222222,13.47777778,-1
2/07/2024,7.233333333,13.86666667,11.25555556,-1
3/07/2024,13.87777778,15.88888889,9.755555556,-1
17/07/2024,0.0,9.544444444,0.477777778,-1
13/08/2024,20.62222222,15.9,13.56666667,-1
14/08/2024,36.92222222,19.07777778,13.98888889,-1
27/09/2024,19.12222222,20.31111111,13.74444444,-1
11/11/2024,19.13333333,29.97777778,18.53333333,-1
12/11/2024,35.93333333,27.34444444,19.28888889,-1
19/11/2024,21.35555556,19.98888889,17.58888889,-1
20/11/2024,18.8,18.56666667,14.16666667,-1
1/12/2024,19.16666667,29.07777778,19.98888889,-1
11/12/2024,24.13333333,24.11111111,19.07777778,-1
17/12/2024,15.05555556,28.9,20.01111111,-1
19/12/2024,61.51111111,24.85555556,15.75555556,-1
31/12/2024,66.88888889,28.38888889,17.77777778,-1
