YYYY-MM-DD,daily_rain,max_temp,min_temp,,,,,,,,,,,,,,,,,
16/08/1984,0,19.43333333,4.211111111,,,,,,,,,,,,,,,,,
17/08/1984,0.655555556,22.83333333,3.588888889,,,,,,,,,,,,,,,,,
18/08/1984,0,22.43333333,3.866666667,,,,,,,,,,,,,,,,,
19/08/1984,0.066666667,24.1,3.222222222,,,,,,,,,,,,,,,,,
20/08/1984,0.244444444,25.71111111,2.877777778,,,,,,,,,,,,,,,,,
21/08/1984,5.733333333,19.01111111,11.48888889,,,,,,,,,,,,,,,,,
22/08/1984,0.133333333,22.5,6.344444444,,,,,,,,,,,,,,,,,
23/08/1984,0,23.14444444,3.022222222,,,,,,,,,,,,,,,,,
24/08/1984,0.011111111,22.97777778,3,,,,,,,,,,,,,,,,,
25/08/1984,1.977777778,21.82222222,11.2,,,,,,,,,,,,,,,,,
26/08/1984,0,22.24444444,6.933333333,,,,,,,,,,,,,,,,,
27/08/1984,0,22.34444444,4.444444444,,,,,,,,,,,,,,,,,
28/08/1984,0,21.08888889,4.566666667,,,,,,,,,,,,,,,,,
29/08/1984,0,20.15555556,5.255555556,,,,,,,,,,,,,,,,,
30/08/1984,0,21.93333333,2.677777778,,,,,,,,,,,,,,,,,
31/08/1984,0,22.47777778,3.033333333,,,,,,,,,,,,,,,,,
1/09/1984,0.411111111,24.34444444,4.355555556,,,,,,,,,,,,,,,,,
2/09/1984,3.8,24.12222222,11.28888889,,,,,,,,,,,,,,,,,
3/09/1984,0,25.17777778,4.377777778,,,,,,,,,,,,,,,,,
4/09/1984,0.388888889,26.83333333,6.288888889,,,,,,,,,,,,,,,,,
5/09/1984,12.83333333,17.87777778,12.24444444,,,,,,,,,,,,,,,,,
6/09/1984,0,21.15555556,5.7,,,,,,,,,,,,,,,,,
7/09/1984,0,24.88888889,4.766666667,,,,,,,,,,,,,,,,,
8/09/1984,0.066666667,25.97777778,4.855555556,,,,,,,,,,,,,,,,,
9/09/1984,0.222222222,25.88888889,8.055555556,,,,,,,,,,,,,,,,,
10/09/1984,0.433333333,24.55555556,7.288888889,,,,,,,,,,,,,,,,,
11/09/1984,0.022222222,27.61111111,10.27777778,,,,,,,,,,,,,,,,,
12/09/1984,0.933333333,23.33333333,14.1,,,,,,,,,,,,,,,,,
13/09/1984,0.211111111,15.42222222,11.97777778,,,,,,,,,,,,,,,,,
14/09/1984,16.58888889,20.51111111,12.24444444,,,,,,,,,,,,,,,,,
15/09/1984,0.1,26.16666667,14.06666667,,,,,,,,,,,,,,,,,
16/09/1984,0.588888889,24.33333333,12.06666667,,,,,,,,,,,,,,,,,
17/09/1984,4,25.18888889,14.18888889,,,,,,,,,,,,,,,,,
18/09/1984,0.033333333,20.08888889,9.222222222,,,,,,,,,,,,,,,,,
19/09/1984,0,17.95555556,8.833333333,,,,,,,,,,,,,,,,,
20/09/1984,0,20.24444444,7.944444444,,,,,,,,,,,,,,,,,
21/09/1984,0,24.23333333,6.144444444,,,,,,,,,,,,,,,,,
22/09/1984,0,27.14444444,6.133333333,,,,,,,,,,,,,,,,,
23/09/1984,0,21.91111111,6.766666667,,,,,,,,,,,,,,,,,
24/09/1984,0,23,3.833333333,,,,,,,,,,,,,,,,,
25/09/1984,0,25.03333333,4.788888889,,,,,,,,,,,,,,,,,
26/09/1984,0,23.54444444,10.01111111,,,,,,,,,,,,,,,,,
27/09/1984,0,24.18888889,5.211111111,,,,,,,,,,,,,,,,,
28/09/1984,0,25.63333333,4.866666667,,,,,,,,,,,,,,,,,
29/09/1984,0,21.81111111,6.3,,,,,,,,,,,,,,,,,
30/09/1984,0,22.62222222,4.755555556,,,,,,,,,,,,,,,,,
1/10/1984,0,22.92222222,6.388888889,,,,,,,,,,,,,,,,,
2/10/1984,0,24.01111111,8.444444444,,,,,,,,,,,,,,,,,
3/10/1984,0.044444444,24.9,7.833333333,,,,,,,,,,,,,,,,,
4/10/1984,4.388888889,23.32222222,14.92222222,,,,,,,,,,,,,,,,,
5/10/1984,3.411111111,24.7,13.13333333,,,,,,,,,,,,,,,,,
6/10/1984,0.011111111,20.4,12.35555556,,,,,,,,,,,,,,,,,
7/10/1984,0.977777778,23.42222222,9.155555556,,,,,,,,,,,,,,,,,
8/10/1984,0,24.31111111,10.13333333,,,,,,,,,,,,,,,,,
9/10/1984,0,26.65555556,8.522222222,,,,,,,,,,,,,,,,,
10/10/1984,0,31.02222222,8.811111111,,,,,,,,,,,,,,,,,
11/10/1984,0,31.01111111,12.12222222,,,,,,,,,,,,,,,,,
12/10/1984,0,28.92222222,11.73333333,,,,,,,,,,,,,,,,,
13/10/1984,0,29.63333333,14.84444444,,,,,,,,,,,,,,,,,
14/10/1984,0,30.73333333,12.72222222,,,,,,,,,,,,,,,,,
15/10/1984,0.088888889,33.11111111,14.72222222,,,,,,,,,,,,,,,,,
16/10/1984,0.011111111,35.37777778,16.2,,,,,,,,,,,,,,,,,
17/10/1984,2.888888889,25.6,15.93333333,,,,,,,,,,,,,,,,,
18/10/1984,0.177777778,19.12222222,14.82222222,,,,,,,,,,,,,,,,,
19/10/1984,2.188888889,18.16666667,14.81111111,,,,,,,,,,,,,,,,,
20/10/1984,7.022222222,20.64444444,13.14444444,,,,,,,,,,,,,,,,,
21/10/1984,0.088888889,21.42222222,14.4,,,,,,,,,,,,,,,,,
22/10/1984,3.033333333,19.8,14.46666667,,,,,,,,,,,,,,,,,
23/10/1984,5.566666667,23.51111111,13.8,,,,,,,,,,,,,,,,,
24/10/1984,0.277777778,26.63333333,9.644444444,,,,,,,,,,,,,,,,,
25/10/1984,0.355555556,27.43333333,10.8,,,,,,,,,,,,,,,,,
26/10/1984,0,26.51111111,12.5,,,,,,,,,,,,,,,,,
27/10/1984,0.555555556,25.62222222,13.64444444,,,,,,,,,,,,,,,,,
28/10/1984,0,26.37777778,12.78888889,,,,,,,,,,,,,,,,,
29/10/1984,0.933333333,24.57777778,13.66666667,,,,,,,,,,,,,,,,,
30/10/1984,4.566666667,23.46666667,16.18888889,,,,,,,,,,,,,,,,,
31/10/1984,12.45555556,25.44444444,16.26666667,,,,,,,,,,,,,,,,,
1/11/1984,0.077777778,23.24444444,14.47777778,,,,,,,,,,,,,,,,,
2/11/1984,0,24.27777778,15.63333333,,,,,,,,,,,,,,,,,
3/11/1984,0.244444444,28.24444444,16.12222222,,,,,,,,,,,,,,,,,
4/11/1984,38.11111111,27.4,16.72222222,,,,,,,,,,,,,,,,,
5/11/1984,18.47777778,26.14444444,17.55555556,,,,,,,,,,,,,,,,,
6/11/1984,18.36666667,29.16666667,13.9,,,,,,,,,,,,,,,,,
7/11/1984,0.955555556,27.85555556,15.17777778,,,,,,,,,,,,,,,,,
8/11/1984,4.322222222,27.5,15.86666667,,,,,,,,,,,,,,,,,
9/11/1984,0.555555556,30.26666667,17.86666667,,,,,,,,,,,,,,,,,
10/11/1984,2.011111111,31.1,19.78888889,,,,,,,,,,,,,,,,,
11/11/1984,10.31111111,31.37777778,19.84444444,,,,,,,,,,,,,,,,,
12/11/1984,0.377777778,31.06666667,19.93333333,,,,,,,,,,,,,,,,,
13/11/1984,20.12222222,31.24444444,20.03333333,,,,,,,,,,,,,,,,,
14/11/1984,0,30.63333333,13.47777778,,,,,,,,,,,,,,,,,
15/11/1984,0.022222222,28.93333333,16.48888889,,,,,,,,,,,,,,,,,
16/11/1984,6.155555556,23.28888889,16.62222222,,,,,,,,,,,,,,,,,
17/11/1984,0,25.06666667,12.84444444,,,,,,,,,,,,,,,,,
18/11/1984,0,27.27777778,11.15555556,,,,,,,,,,,,,,,,,
19/11/1984,0,29.06666667,11.57777778,,,,,,,,,,,,,,,,,
20/11/1984,0,32.04444444,13.22222222,,,,,,,,,,,,,,,,,
21/11/1984,0,34.4,15.06666667,,,,,,,,,,,,,,,,,
22/11/1984,0,34.56666667,17.1,,,,,,,,,,,,,,,,,
23/11/1984,0,24.48888889,18.83333333,,,,,,,,,,,,,,,,,
24/11/1984,0,28.06666667,8.888888889,,,,,,,,,,,,,,,,,
25/11/1984,0,26.08888889,12.52222222,,,,,,,,,,,,,,,,,
26/11/1984,0,25.04444444,14.82222222,,,,,,,,,,,,,,,,,
27/11/1984,0,27.07777778,14.31111111,,,,,,,,,,,,,,,,,
28/11/1984,0,29.71111111,11.88888889,,,,,,,,,,,,,,,,,
29/11/1984,0,33.24444444,14.17777778,,,,,,,,,,,,,,,,,
30/11/1984,0,27.4,19,,,,,,,,,,,,,,,,,
1/12/1984,0,35.71111111,17.57777778,,,,,,,,,,,,,,,,,
2/12/1984,0.077777778,33.82222222,14.91111111,,,,,,,,,,,,,,,,,
3/12/1984,0,32.9,19.06666667,,,,,,,,,,,,,,,,,
4/12/1984,0,28.8,18.91111111,,,,,,,,,,,,,,,,,
5/12/1984,0,32.76666667,9.844444444,,,,,,,,,,,,,,,,,
6/12/1984,0,33.34444444,15.35555556,,,,,,,,,,,,,,,,,
7/12/1984,0.077777778,30.66666667,16.56666667,,,,,,,,,,,,,,,,,
8/12/1984,2.6,24.61111111,17.03333333,,,,,,,,,,,,,,,,,
9/12/1984,2.233333333,27.68888889,12.75555556,,,,,,,,,,,,,,,,,
10/12/1984,0.244444444,26.96666667,16.82222222,,,,,,,,,,,,,,,,,
11/12/1984,0.622222222,32.41111111,20.66666667,,,,,,,,,,,,,,,,,
12/12/1984,1.888888889,36.17777778,18.05555556,,,,,,,,,,,,,,,,,
13/12/1984,0.477777778,37.98888889,18.58888889,,,,,,,,,,,,,,,,,
14/12/1984,0.544444444,30.24444444,20.53333333,,,,,,,,,,,,,,,,,
15/12/1984,20.21111111,38.04444444,20.74444444,,,,,,,,,,,,,,,,,
16/12/1984,0.055555556,33.68888889,21.83333333,,,,,,,,,,,,,,,,,
17/12/1984,0.311111111,33.01111111,19.33333333,,,,,,,,,,,,,,,,,
18/12/1984,0.411111111,32.37777778,22.07777778,,,,,,,,,,,,,,,,,
19/12/1984,10.58888889,28.85555556,22.88888889,,,,,,,,,,,,,,,,,
20/12/1984,0.233333333,36.55555556,21.22222222,,,,,,,,,,,,,,,,,
21/12/1984,0.033333333,33.32222222,16.61111111,,,,,,,,,,,,,,,,,
22/12/1984,0,30.22222222,18.61111111,,,,,,,,,,,,,,,,,
23/12/1984,0,30.11111111,17.22222222,,,,,,,,,,,,,,,,,
24/12/1984,0,32.03333333,15.07777778,,,,,,,,,,,,,,,,,
25/12/1984,0,31.83333333,15.76666667,,,,,,,,,,,,,,,,,
26/12/1984,0.022222222,33.55555556,17.85555556,,,,,,,,,,,,,,,,,
27/12/1984,0,32.63333333,20.32222222,,,,,,,,,,,,,,,,,
28/12/1984,0.088888889,26.86666667,19.7,,,,,,,,,,,,,,,,,
29/12/1984,0.166666667,26.96666667,18.26666667,,,,,,,,,,,,,,,,,
30/12/1984,11.75555556,28.7,14.03333333,,,,,,,,,,,,,,,,,
31/12/1984,1.811111111,30.51111111,15.92222222,,,,,,,,,,,,,,,,,
1/01/1985,6.511111111,34.37777778,15.61111111,,,,,,,,,,,,,,,,,
2/01/1985,0.322222222,37.24444444,16.56666667,,,,,,,,,,,,,,,,,
3/01/1985,0,37.57777778,22.6,,,,,,,,,,,,,,,,,
4/01/1985,0,32.38888889,20.03333333,,,,,,,,,,,,,,,,,
5/01/1985,0.033333333,33.15555556,18.14444444,,,,,,,,,,,,,,,,,
6/01/1985,0.533333333,36.8,19.73333333,,,,,,,,,,,,,,,,,
7/01/1985,26.18888889,35.43333333,17.68888889,,,,,,,,,,,,,,,,,
8/01/1985,19.72222222,32.91111111,18.81111111,,,,,,,,,,,,,,,,,
9/01/1985,22.44444444,32.78888889,18.91111111,,,,,,,,,,,,,,,,,
10/01/1985,0,38.48888889,19.45555556,,,,,,,,,,,,,,,,,
11/01/1985,0,37.32222222,19.6,,,,,,,,,,,,,,,,,
12/01/1985,0,30.21111111,21.32222222,,,,,,,,,,,,,,,,,
13/01/1985,0,30.38888889,16,,,,,,,,,,,,,,,,,
14/01/1985,0.011111111,30.72222222,16.03333333,,,,,,,,,,,,,,,,,
15/01/1985,0,30.81111111,16.12222222,,,,,,,,,,,,,,,,,
16/01/1985,0,31.12222222,16.55555556,,,,,,,,,,,,,,,,,
17/01/1985,0,33.12222222,16.78888889,,,,,,,,,,,,,,,,,
18/01/1985,1.566666667,33.07777778,19.57777778,,,,,,,,,,,,,,,,,
19/01/1985,33.31111111,27.86666667,19.23333333,,,,,,,,,,,,,,,,,
20/01/1985,0.033333333,29.08888889,18.08888889,,,,,,,,,,,,,,,,,
21/01/1985,0,32.7,17.61111111,,,,,,,,,,,,,,,,,
22/01/1985,0,34.3,20.34444444,,,,,,,,,,,,,,,,,
23/01/1985,11.66666667,33.97777778,21.64444444,,,,,,,,,,,,,,,,,
24/01/1985,26.8,31.48888889,18.92222222,,,,,,,,,,,,,,,,,
25/01/1985,8.6,27.53333333,20.24444444,,,,,,,,,,,,,,,,,
26/01/1985,0,28.21111111,21.22222222,,,,,,,,,,,,,,,,,
27/01/1985,0,28.77777778,20.75555556,,,,,,,,,,,,,,,,,
28/01/1985,0,31.14444444,18.41111111,,,,,,,,,,,,,,,,,
29/01/1985,0,30.51111111,18.92222222,,,,,,,,,,,,,,,,,
30/01/1985,0,30.73333333,19.2,,,,,,,,,,,,,,,,,
31/01/1985,0,32.16666667,17.43333333,,,,,,,,,,,,,,,,,
1/02/1985,0.011111111,30.1,21.86666667,,,,,,,,,,,,,,,,,
2/02/1985,0.855555556,28.43333333,20.56666667,,,,,,,,,,,,,,,,,
3/02/1985,0,28.54444444,16.68888889,,,,,,,,,,,,,,,,,
4/02/1985,0,29.44444444,16.3,,,,,,,,,,,,,,,,,
5/02/1985,0.011111111,29.43333333,16.92222222,,,,,,,,,,,,,,,,,
6/02/1985,0,29.44444444,16.9,,,,,,,,,,,,,,,,,
7/02/1985,0,30.1,14.88888889,,,,,,,,,,,,,,,,,
8/02/1985,0.177777778,30.85555556,20.03333333,,,,,,,,,,,,,,,,,
9/02/1985,0.6,29.13333333,16.16666667,,,,,,,,,,,,,,,,,
10/02/1985,0.044444444,30.62222222,16.54444444,,,,,,,,,,,,,,,,,
11/02/1985,0.166666667,29.2,16.51111111,,,,,,,,,,,,,,,,,
12/02/1985,1.944444444,30,16.96666667,,,,,,,,,,,,,,,,,
13/02/1985,1,30.47777778,16.17777778,,,,,,,,,,,,,,,,,
14/02/1985,0,34.13333333,16.86666667,,,,,,,,,,,,,,,,,
15/02/1985,0,31.31111111,21.73333333,,,,,,,,,,,,,,,,,
16/02/1985,0,35.71111111,20.65555556,,,,,,,,,,,,,,,,,
17/02/1985,2.144444444,34.02222222,20.6,,,,,,,,,,,,,,,,,
18/02/1985,1.277777778,31.15555556,20.63333333,,,,,,,,,,,,,,,,,
19/02/1985,0,29.72222222,20.91111111,,,,,,,,,,,,,,,,,
20/02/1985,0.388888889,28.06666667,19.74444444,,,,,,,,,,,,,,,,,
21/02/1985,6.022222222,25.98888889,21.16666667,,,,,,,,,,,,,,,,,
22/02/1985,1.622222222,28.25555556,21.17777778,,,,,,,,,,,,,,,,,
23/02/1985,0,32.06666667,18.6,,,,,,,,,,,,,,,,,
24/02/1985,0,31.58888889,21.65555556,,,,,,,,,,,,,,,,,
25/02/1985,0,31.76666667,19.21111111,,,,,,,,,,,,,,,,,
26/02/1985,0,35.51111111,16.12222222,,,,,,,,,,,,,,,,,
27/02/1985,0.244444444,31.5,17.23333333,,,,,,,,,,,,,,,,,
28/02/1985,0.211111111,35.28888889,21.47777778,,,,,,,,,,,,,,,,,
1/03/1985,1.311111111,32.48888889,21.55555556,,,,,,,,,,,,,,,,,
2/03/1985,0.344444444,35.97777778,22.56666667,,,,,,,,,,,,,,,,,
3/03/1985,0,34.7,21.78888889,,,,,,,,,,,,,,,,,
4/03/1985,0,33.12222222,20.42222222,,,,,,,,,,,,,,,,,
5/03/1985,0,32.58888889,20.57777778,,,,,,,,,,,,,,,,,
6/03/1985,0,32.66666667,21.13333333,,,,,,,,,,,,,,,,,
7/03/1985,0.066666667,29.46666667,19.45555556,,,,,,,,,,,,,,,,,
8/03/1985,11.42222222,20.92222222,18.12222222,,,,,,,,,,,,,,,,,
9/03/1985,20.47777778,25.32222222,18.14444444,,,,,,,,,,,,,,,,,
10/03/1985,15.3,25.34444444,17.87777778,,,,,,,,,,,,,,,,,
11/03/1985,4.777777778,27.58888889,18.08888889,,,,,,,,,,,,,,,,,
12/03/1985,0.066666667,28.03333333,18.35555556,,,,,,,,,,,,,,,,,
13/03/1985,0.3,27.37777778,20.15555556,,,,,,,,,,,,,,,,,
14/03/1985,0.755555556,27.98888889,19.06666667,,,,,,,,,,,,,,,,,
15/03/1985,0.1,26.83333333,18.5,,,,,,,,,,,,,,,,,
16/03/1985,0,25.98888889,16.36666667,,,,,,,,,,,,,,,,,
17/03/1985,0,26.82222222,15.62222222,,,,,,,,,,,,,,,,,
18/03/1985,0,28.72222222,15.12222222,,,,,,,,,,,,,,,,,
19/03/1985,0,28.83333333,16,,,,,,,,,,,,,,,,,
20/03/1985,0.244444444,28.02222222,17.65555556,,,,,,,,,,,,,,,,,
21/03/1985,1.477777778,28.17777778,18.75555556,,,,,,,,,,,,,,,,,
22/03/1985,3.2,28.01111111,19.76666667,,,,,,,,,,,,,,,,,
23/03/1985,0.422222222,27.96666667,16.66666667,,,,,,,,,,,,,,,,,
24/03/1985,0.355555556,29.12222222,18.05555556,,,,,,,,,,,,,,,,,
25/03/1985,0,29.34444444,16.73333333,,,,,,,,,,,,,,,,,
26/03/1985,1.7,26.73333333,15.73333333,,,,,,,,,,,,,,,,,
27/03/1985,1.755555556,27.02222222,15.17777778,,,,,,,,,,,,,,,,,
28/03/1985,0,25.9,14.72222222,,,,,,,,,,,,,,,,,
29/03/1985,5.955555556,26.72222222,15.08888889,,,,,,,,,,,,,,,,,
30/03/1985,0,26.54444444,13.56666667,,,,,,,,,,,,,,,,,
31/03/1985,0.166666667,23.47777778,16.95555556,,,,,,,,,,,,,,,,,
1/04/1985,2.222222222,24.64444444,17.42222222,,,,,,,,,,,,,,,,,
2/04/1985,0.088888889,31.52222222,14.12222222,,,,,,,,,,,,,,,,,
3/04/1985,0.3,29.72222222,18.51111111,,,,,,,,,,,,,,,,,
4/04/1985,19.97777778,26.86666667,17.8,,,,,,,,,,,,,,,,,
5/04/1985,0,28.03333333,11.17777778,,,,,,,,,,,,,,,,,
6/04/1985,5.522222222,28.84444444,13.51111111,,,,,,,,,,,,,,,,,
7/04/1985,5.522222222,30.62222222,20.06666667,,,,,,,,,,,,,,,,,
8/04/1985,0.2,29.87777778,20.67777778,,,,,,,,,,,,,,,,,
9/04/1985,0.011111111,29.84444444,16.74444444,,,,,,,,,,,,,,,,,
10/04/1985,2.244444444,27.5,17.94444444,,,,,,,,,,,,,,,,,
11/04/1985,4.8,27.3,14.51111111,,,,,,,,,,,,,,,,,
12/04/1985,0,26.13333333,13.41111111,,,,,,,,,,,,,,,,,
13/04/1985,0,28.8,11.68888889,,,,,,,,,,,,,,,,,
14/04/1985,0,31.25555556,11.61111111,,,,,,,,,,,,,,,,,
15/04/1985,0,30.44444444,14.45555556,,,,,,,,,,,,,,,,,
16/04/1985,0,25.86666667,16.41111111,,,,,,,,,,,,,,,,,
17/04/1985,0,24.08888889,10.77777778,,,,,,,,,,,,,,,,,
18/04/1985,0,23.81111111,14.3,,,,,,,,,,,,,,,,,
19/04/1985,0,24.82222222,11.3,,,,,,,,,,,,,,,,,
20/04/1985,0,24.27777778,9.622222222,,,,,,,,,,,,,,,,,
21/04/1985,0.188888889,21.68888889,10.27777778,,,,,,,,,,,,,,,,,
22/04/1985,11.81111111,18.35555556,14.27777778,,,,,,,,,,,,,,,,,
23/04/1985,6.222222222,22.81111111,13.4,,,,,,,,,,,,,,,,,
24/04/1985,0.077777778,23.82222222,14.12222222,,,,,,,,,,,,,,,,,
25/04/1985,0.111111111,24.14444444,14.91111111,,,,,,,,,,,,,,,,,
26/04/1985,2.588888889,25.16666667,12.48888889,,,,,,,,,,,,,,,,,
27/04/1985,0.166666667,26.92222222,12.12222222,,,,,,,,,,,,,,,,,
28/04/1985,0,26.64444444,12.42222222,,,,,,,,,,,,,,,,,
29/04/1985,0,25.85555556,11.85555556,,,,,,,,,,,,,,,,,
30/04/1985,0,25.68888889,14.05555556,,,,,,,,,,,,,,,,,
1/05/1985,0,24.85555556,12.36666667,,,,,,,,,,,,,,,,,
2/05/1985,0,26.03333333,11.51111111,,,,,,,,,,,,,,,,,
3/05/1985,0,25.85555556,15.22222222,,,,,,,,,,,,,,,,,
4/05/1985,0.011111111,24.31111111,15.34444444,,,,,,,,,,,,,,,,,
5/05/1985,2.6,25.31111111,15.32222222,,,,,,,,,,,,,,,,,
6/05/1985,0.088888889,25.41111111,12.18888889,,,,,,,,,,,,,,,,,
7/05/1985,0.155555556,27.48888889,11.64444444,,,,,,,,,,,,,,,,,
8/05/1985,8.244444444,27.93333333,15.45555556,,,,,,,,,,,,,,,,,
9/05/1985,1.811111111,23.51111111,10.66666667,,,,,,,,,,,,,,,,,
10/05/1985,0,23.15555556,6.022222222,,,,,,,,,,,,,,,,,
11/05/1985,0.011111111,21.96666667,9.422222222,,,,,,,,,,,,,,,,,
12/05/1985,0.088888889,23.1,11.7,,,,,,,,,,,,,,,,,
13/05/1985,0,23.18888889,12.65555556,,,,,,,,,,,,,,,,,
14/05/1985,0,22.14444444,11.76666667,,,,,,,,,,,,,,,,,
15/05/1985,0.311111111,23.35555556,8.455555556,,,,,,,,,,,,,,,,,
16/05/1985,0.077777778,24.16666667,11.44444444,,,,,,,,,,,,,,,,,
17/05/1985,4.988888889,24.84444444,14.35555556,,,,,,,,,,,,,,,,,
18/05/1985,0,25.13333333,8.988888889,,,,,,,,,,,,,,,,,
19/05/1985,0.933333333,23.14444444,8.988888889,,,,,,,,,,,,,,,,,
20/05/1985,7.544444444,16.32222222,7.266666667,,,,,,,,,,,,,,,,,
21/05/1985,0,23.61111111,10.08888889,,,,,,,,,,,,,,,,,
22/05/1985,0,21.86666667,8.444444444,,,,,,,,,,,,,,,,,
23/05/1985,0,22.75555556,10.14444444,,,,,,,,,,,,,,,,,
24/05/1985,0,22.94444444,10.33333333,,,,,,,,,,,,,,,,,
25/05/1985,0,21.26666667,7.266666667,,,,,,,,,,,,,,,,,
26/05/1985,0.277777778,21.92222222,9.833333333,,,,,,,,,,,,,,,,,
27/05/1985,0.077777778,19.04444444,13.83333333,,,,,,,,,,,,,,,,,
28/05/1985,2.011111111,22.27777778,11.21111111,,,,,,,,,,,,,,,,,
29/05/1985,1.6,23.11111111,14.1,,,,,,,,,,,,,,,,,
30/05/1985,0.255555556,22.98888889,12.58888889,,,,,,,,,,,,,,,,,
31/05/1985,1.455555556,23.06666667,10.9,,,,,,,,,,,,,,,,,
1/06/1985,0,23.24444444,10.88888889,,,,,,,,,,,,,,,,,
2/06/1985,0.055555556,20.93333333,11.63333333,,,,,,,,,,,,,,,,,
3/06/1985,9.611111111,17.04444444,14.54444444,,,,,,,,,,,,,,,,,
4/06/1985,28.68888889,18.04444444,11.1,,,,,,,,,,,,,,,,,
5/06/1985,0,17.97777778,8.811111111,,,,,,,,,,,,,,,,,
6/06/1985,0,13.65555556,5.877777778,,,,,,,,,,,,,,,,,
7/06/1985,0,20.71111111,5.555555556,,,,,,,,,,,,,,,,,
8/06/1985,0,20.7,6.755555556,,,,,,,,,,,,,,,,,
9/06/1985,0,20.96666667,7.255555556,,,,,,,,,,,,,,,,,
10/06/1985,0.044444444,21.56666667,9.266666667,,,,,,,,,,,,,,,,,
11/06/1985,0.477777778,22.5,7.377777778,,,,,,,,,,,,,,,,,
12/06/1985,0,21.96666667,4.455555556,,,,,,,,,,,,,,,,,
13/06/1985,0,20.68888889,3.855555556,,,,,,,,,,,,,,,,,
14/06/1985,0,21.23333333,3.122222222,,,,,,,,,,,,,,,,,
15/06/1985,0,21.62222222,5.866666667,,,,,,,,,,,,,,,,,
16/06/1985,0,22.08888889,6.033333333,,,,,,,,,,,,,,,,,
17/06/1985,0,21.08888889,4.888888889,,,,,,,,,,,,,,,,,
18/06/1985,0,21.38888889,6.022222222,,,,,,,,,,,,,,,,,
19/06/1985,0,21.21111111,6.333333333,,,,,,,,,,,,,,,,,
20/06/1985,0,20.82222222,5.422222222,,,,,,,,,,,,,,,,,
21/06/1985,0,16.16666667,6.211111111,,,,,,,,,,,,,,,,,
22/06/1985,0,18.44444444,7.411111111,,,,,,,,,,,,,,,,,
23/06/1985,0,17.14444444,3.788888889,,,,,,,,,,,,,,,,,
24/06/1985,0,18.23333333,2.655555556,,,,,,,,,,,,,,,,,
25/06/1985,0,19.51111111,-2.355555556,,,,,,,,,,,,,,,,,
26/06/1985,0,19.01111111,4.022222222,,,,,,,,,,,,,,,,,
27/06/1985,0,20.57777778,0.111111111,,,,,,,,,,,,,,,,,
28/06/1985,0,21.06666667,-0.355555556,,,,,,,,,,,,,,,,,
29/06/1985,0,20.72222222,-0.344444444,,,,,,,,,,,,,,,,,
30/06/1985,0,21.64444444,2.911111111,,,,,,,,,,,,,,,,,
1/07/1985,0,20.54444444,4.255555556,,,,,,,,,,,,,,,,,
2/07/1985,0,20.21111111,8.455555556,,,,,,,,,,,,,,,,,
3/07/1985,0,18.81111111,9.488888889,,,,,,,,,,,,,,,,,
4/07/1985,1.122222222,22.06666667,7.277777778,,,,,,,,,,,,,,,,,
5/07/1985,0,22.45555556,4.833333333,,,,,,,,,,,,,,,,,
6/07/1985,0,22.26666667,9.022222222,,,,,,,,,,,,,,,,,
7/07/1985,0.244444444,17.48888889,11.34444444,,,,,,,,,,,,,,,,,
8/07/1985,8.8,14.56666667,12.07777778,,,,,,,,,,,,,,,,,
9/07/1985,25.35555556,18.6,10.93333333,,,,,,,,,,,,,,,,,
10/07/1985,0.3,20.54444444,10.44444444,,,,,,,,,,,,,,,,,
11/07/1985,0,21.72222222,7.722222222,,,,,,,,,,,,,,,,,
12/07/1985,0.355555556,21.62222222,9.411111111,,,,,,,,,,,,,,,,,
13/07/1985,0,18.96666667,6.877777778,,,,,,,,,,,,,,,,,
14/07/1985,0,19.66666667,3.555555556,,,,,,,,,,,,,,,,,
15/07/1985,0,22.9,3.522222222,,,,,,,,,,,,,,,,,
16/07/1985,0,23.18888889,3,,,,,,,,,,,,,,,,,
17/07/1985,0,17.93333333,4.111111111,,,,,,,,,,,,,,,,,
18/07/1985,0,17.61111111,3.544444444,,,,,,,,,,,,,,,,,
19/07/1985,0,19.61111111,4.577777778,,,,,,,,,,,,,,,,,
20/07/1985,0,20.2,3.044444444,,,,,,,,,,,,,,,,,
21/07/1985,0,21.6,1.955555556,,,,,,,,,,,,,,,,,
22/07/1985,0,23.56666667,1.166666667,,,,,,,,,,,,,,,,,
23/07/1985,0,22.56666667,2.755555556,,,,,,,,,,,,,,,,,
24/07/1985,0,18.73333333,4.5,,,,,,,,,,,,,,,,,
25/07/1985,0,19.46666667,4.2,,,,,,,,,,,,,,,,,
26/07/1985,0,21.47777778,1.555555556,,,,,,,,,,,,,,,,,
27/07/1985,0,20.87777778,3.155555556,,,,,,,,,,,,,,,,,
28/07/1985,0,21.65555556,1.733333333,,,,,,,,,,,,,,,,,
29/07/1985,0,26.07777778,1.366666667,,,,,,,,,,,,,,,,,
30/07/1985,0,22.72222222,7.166666667,,,,,,,,,,,,,,,,,
31/07/1985,0,17.4,6.411111111,,,,,,,,,,,,,,,,,
1/08/1985,0,18.83333333,2.5,,,,,,,,,,,,,,,,,
2/08/1985,0,17.98888889,-0.211111111,,,,,,,,,,,,,,,,,
3/08/1985,0,19.96666667,7.277777778,,,,,,,,,,,,,,,,,
4/08/1985,0,21.3,4.755555556,,,,,,,,,,,,,,,,,
